x_m,y_m,elevation_m,x_ft,y_ft,elevation_ft,acquisition_date_start,acquisition_date_end,acquisition_date_mid,decimal_year,survey_title,inport_id,source_file
191830.8357,559996.7488,2.1208,629365.0,1837256.0,6.958,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191832.6645,559996.7488,2.0558,629371.0,1837256.0,6.7447,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191834.4933,559996.7488,1.8968,629377.0,1837256.0,6.2231,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191836.3221,559996.7488,1.5003,629383.0,1837256.0,4.9224,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191838.1509,559996.7488,1.1694,629389.0,1837256.0,3.8365,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191839.9797,559996.7488,0.8862,629395.0,1837256.0,2.9075,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191841.8085,559996.7488,0.7143,629401.0,1837256.0,2.3435,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191843.6373,559996.7488,0.6051,629407.0,1837256.0,1.9852,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191807.0612,559994.92,4.7453,629287.0,1837250.0,15.5686,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191808.89,559994.92,4.5223,629293.0,1837250.0,14.8369,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191810.7188,559994.92,4.5002,629299.0,1837250.0,14.7645,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191812.5476,559994.92,4.5095,629305.0,1837250.0,14.795,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191814.3764,559994.92,4.3006,629311.0,1837250.0,14.1094,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191816.2052,559994.92,3.9568,629317.0,1837250.0,12.9817,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191818.034,559994.92,3.6173,629323.0,1837250.0,11.8677,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191819.8628,559994.92,3.3529,629329.0,1837250.0,11.0004,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191821.6916,559994.92,3.1614,629335.0,1837250.0,10.3721,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191823.5204,559994.92,2.8898,629341.0,1837250.0,9.481,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191825.3493,559994.92,2.5312,629347.0,1837250.0,8.3045,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191827.1781,559994.92,2.3953,629353.0,1837250.0,7.8585,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191829.0069,559994.92,2.2789,629359.0,1837250.0,7.4768,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191830.8357,559994.92,2.1822,629365.0,1837250.0,7.1595,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191832.6645,559994.92,2.0896,629371.0,1837250.0,6.8556,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191834.4933,559994.92,1.9002,629377.0,1837250.0,6.2341,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191836.3221,559994.92,1.6262,629383.0,1837250.0,5.3353,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191838.1509,559994.92,1.245,629389.0,1837250.0,4.0845,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191839.9797,559994.92,0.9711,629395.0,1837250.0,3.1859,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191841.8085,559994.92,0.7793,629401.0,1837250.0,2.5567,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191843.6373,559994.92,0.6357,629407.0,1837250.0,2.0857,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191807.0612,559993.0912,4.8571,629287.0,1837244.0,15.9352,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191808.89,559993.0912,4.5981,629293.0,1837244.0,15.0855,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191810.7188,559993.0912,4.5383,629299.0,1837244.0,14.8895,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191812.5476,559993.0912,4.5343,629305.0,1837244.0,14.8763,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191814.3764,559993.0912,4.4621,629311.0,1837244.0,14.6395,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191816.2052,559993.0912,4.1418,629317.0,1837244.0,13.5886,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191818.034,559993.0912,3.6984,629323.0,1837244.0,12.1338,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191819.8628,559993.0912,3.4308,629329.0,1837244.0,11.2559,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191821.6916,559993.0912,3.2414,629335.0,1837244.0,10.6346,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191823.5204,559993.0912,2.9672,629341.0,1837244.0,9.7347,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191825.3493,559993.0912,2.675,629347.0,1837244.0,8.7762,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191827.1781,559993.0912,2.4373,629353.0,1837244.0,7.9964,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191829.0069,559993.0912,2.3316,629359.0,1837244.0,7.6495,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191830.8357,559993.0912,2.2236,629365.0,1837244.0,7.2953,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191832.6645,559993.0912,2.1287,629371.0,1837244.0,6.984,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191834.4933,559993.0912,1.957,629377.0,1837244.0,6.4205,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191836.3221,559993.0912,1.6098,629383.0,1837244.0,5.2815,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191838.1509,559993.0912,1.3386,629389.0,1837244.0,4.3917,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191839.9797,559993.0912,1.0487,629395.0,1837244.0,3.4405,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191841.8085,559993.0912,0.8317,629401.0,1837244.0,2.7286,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191843.6373,559993.0912,0.67,629407.0,1837244.0,2.198,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191808.89,559991.2624,4.6665,629293.0,1837238.0,15.31,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191810.7188,559991.2624,4.5832,629299.0,1837238.0,15.0367,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191812.5476,559991.2624,4.5823,629305.0,1837238.0,15.0337,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191814.3764,559991.2624,4.5202,629311.0,1837238.0,14.83,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191816.2052,559991.2624,4.2971,629317.0,1837238.0,14.0981,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191818.034,559991.2624,3.926,629323.0,1837238.0,12.8805,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191819.8628,559991.2624,3.5397,629329.0,1837238.0,11.6132,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191821.6916,559991.2624,3.3077,629335.0,1837238.0,10.852,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191823.5204,559991.2624,3.1242,629341.0,1837238.0,10.25,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191825.3493,559991.2624,2.8171,629347.0,1837238.0,9.2424,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191827.1781,559991.2624,2.5574,629353.0,1837238.0,8.3905,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191829.0069,559991.2624,2.4013,629359.0,1837238.0,7.8782,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191830.8357,559991.2624,2.2542,629365.0,1837238.0,7.3955,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191832.6645,559991.2624,2.1358,629371.0,1837238.0,7.0071,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191834.4933,559991.2624,1.96,629377.0,1837238.0,6.4305,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191836.3221,559991.2624,1.6737,629383.0,1837238.0,5.4911,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191838.1509,559991.2624,1.4417,629389.0,1837238.0,4.73,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191839.9797,559991.2624,1.0828,629395.0,1837238.0,3.5525,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191841.8085,559991.2624,0.8742,629401.0,1837238.0,2.868,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191843.6373,559991.2624,0.7216,629407.0,1837238.0,2.3674,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191845.4661,559991.2624,0.6003,629413.0,1837238.0,1.9696,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191808.89,559989.4336,4.7781,629293.0,1837232.0,15.6762,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191810.7188,559989.4336,4.6093,629299.0,1837232.0,15.1222,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191812.5476,559989.4336,4.5917,629305.0,1837232.0,15.0647,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191814.3764,559989.4336,4.5661,629311.0,1837232.0,14.9806,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191816.2052,559989.4336,4.3678,629317.0,1837232.0,14.33,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191818.034,559989.4336,4.1041,629323.0,1837232.0,13.4647,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191819.8628,559989.4336,3.7045,629329.0,1837232.0,12.1537,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191821.6916,559989.4336,3.4196,629335.0,1837232.0,11.219,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191823.5204,559989.4336,3.2949,629341.0,1837232.0,10.81,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191825.3493,559989.4336,3.073,629347.0,1837232.0,10.082,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191827.1781,559989.4336,2.759,629353.0,1837232.0,9.0518,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191829.0069,559989.4336,2.5,629359.0,1837232.0,8.2021,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191830.8357,559989.4336,2.3019,629365.0,1837232.0,7.552,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191832.6645,559989.4336,2.1323,629371.0,1837232.0,6.9958,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191834.4933,559989.4336,1.9477,629377.0,1837232.0,6.39,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191836.3221,559989.4336,1.7354,629383.0,1837232.0,5.6937,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191838.1509,559989.4336,1.4817,629389.0,1837232.0,4.8611,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191839.9797,559989.4336,1.1781,629395.0,1837232.0,3.865,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191841.8085,559989.4336,0.9231,629401.0,1837232.0,3.0286,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191843.6373,559989.4336,0.7732,629407.0,1837232.0,2.5367,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191845.4661,559989.4336,0.6471,629413.0,1837232.0,2.123,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191808.89,559987.6048,4.945,629293.0,1837226.0,16.2238,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191810.7188,559987.6048,4.7066,629299.0,1837226.0,15.4415,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191812.5476,559987.6048,4.636,629305.0,1837226.0,15.21,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191814.3764,559987.6048,4.5848,629311.0,1837226.0,15.0419,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191816.2052,559987.6048,4.4574,629317.0,1837226.0,14.6241,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191818.034,559987.6048,4.2471,629323.0,1837226.0,13.9339,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191819.8628,559987.6048,3.8405,629329.0,1837226.0,12.6,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191821.6916,559987.6048,3.5358,629335.0,1837226.0,11.6005,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191823.5204,559987.6048,3.3626,629341.0,1837226.0,11.032,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191825.3493,559987.6048,3.1663,629347.0,1837226.0,10.3882,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191827.1781,559987.6048,2.9171,629353.0,1837226.0,9.5706,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
191829.0069,559987.6048,2.6696,629359.0,1837226.0,8.7586,2010-05-04,2010-06-16,2010-05-25,2010.394521,"2010 USACE NCMP Topobathy Lidar: Atlantic Coast (NC, SC, GA, FL)",50093,2010_USACE_SE_J1316971tR0_C0_clipped.tif
